"","diffMeth.per.chr.chr","diffMeth.per.chr.number.of.hypermethylated","diffMeth.per.chr.percentage.of.hypermethylated","diffMeth.per.chr.number.of.hypomethylated","diffMeth.per.chr.percentage.of.hypomethylated","diffMeth.all.number.of.hypermethylated","diffMeth.all.percentage.of.hypermethylated","diffMeth.all.number.of.hypomethylated","diffMeth.all.percentage.of.hypomethylated"
"337","C15466",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"338","C15468",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"339","C15474",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"340","C15494",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"341","C15500",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"342","C15508",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"343","C15512",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"344","C15520",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"345","C15522",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"346","C15526",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"347","C15536",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"348","C15538",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"349","C15540",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"350","C15544",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"351","C15552",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"352","C15554",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"353","C15558",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"354","C15568",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"355","C15574",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"356","C15592",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"357","C15600",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"358","C15630",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"359","C15636",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"360","C15646",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"361","C15654",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"362","C15672",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"363","C15676",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"364","C15678",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"365","C15686",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"366","C15696",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"367","C15698",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"368","C15706",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"369","C15720",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"370","C15732",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"371","C15746",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"372","C15748",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"373","C15750",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"374","C15752",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"375","C15768",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"376","C15770",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"377","C15788",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"378","C15812",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"379","C15814",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"380","C15818",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"381","C15834",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"382","C15838",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"383","C15840",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"384","C15842",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"385","C15854",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"386","C15860",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"387","C15866",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"388","C15870",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"389","C15882",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"390","C15888",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"391","C15890",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"392","C15892",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"393","C15894",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"394","C15902",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"395","C15914",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"396","C15922",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"397","C15926",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"398","C15932",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"399","C15934",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"400","C15938",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"401","C15940",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"402","C15944",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"403","C15952",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"404","C15956",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"405","C15964",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"406","C15984",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"407","C15990",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"408","C15992",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"409","C15994",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"410","C15998",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"411","C16002",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"412","C16010",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"413","C16014",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"414","C16020",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"415","C16022",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"416","C16024",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"417","C16032",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"418","C16034",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"419","C16038",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"420","C16058",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"421","C16062",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"422","C16068",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"423","C16070",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"424","C16072",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"425","C16078",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"426","C16084",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"427","C16088",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"428","C16094",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"429","C16102",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"430","C16108",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"431","C16110",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"432","C16128",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"433","C16136",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"434","C16140",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"435","C16144",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"436","C16146",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"437","C16158",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"438","C16162",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"439","C16174",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"440","C16176",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"441","C16180",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"442","C16188",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"443","C16192",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"444","C16194",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"445","C16204",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"446","C16206",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"447","C16218",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"448","C16222",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"449","C16228",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"450","C16232",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"451","C16238",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"452","C16244",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"453","C16246",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"454","C16248",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"455","C16250",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"456","C16256",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"457","C16262",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"458","C16266",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"459","C16280",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"460","C16282",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"461","C16290",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"462","C16292",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"463","C16296",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"464","C16298",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"465","C16300",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"466","C16310",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"467","C16312",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"468","C16318",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"469","C16338",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"470","C16348",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"471","C16350",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"472","C16356",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"473","C16366",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"474","C16380",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"475","C16388",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"476","C16392",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"477","C16402",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"478","C16404",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"479","C16428",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"480","C16432",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"481","C16446",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"482","C16456",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"483","C16458",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"484","C16462",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"485","C16464",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"486","C16474",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"487","C16486",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"488","C16492",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"489","C16494",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"490","C16516",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"491","C16520",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"492","C16526",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"493","C16540",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"494","C16542",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"495","C16550",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"496","C16552",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"497","C16554",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"498","C16558",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"499","C16560",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"500","C16564",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"501","C16566",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"502","C16580",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"503","C16586",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"504","C16592",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"505","C16594",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"506","C16600",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"507","C16606",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"508","C16622",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"509","C16636",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"510","C16642",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"511","C16646",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"512","C16650",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"513","C16660",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"514","C16666",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"515","C16680",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"516","C16702",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"517","C16706",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"518","C16710",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"519","C16714",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"520","C16718",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"521","C16732",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"522","C16736",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"523","C16742",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"524","C16744",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"525","C16752",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"526","C16754",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"527","C16760",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"528","C16766",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"529","C16768",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"530","C16780",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"531","C16786",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"532","C16792",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"533","C16798",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"534","C16806",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"535","C16818",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"536","C16820",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"537","C16828",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"538","C16838",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"539","C16840",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"540","C16842",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"541","C16850",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"542","C16854",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"543","C16858",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"544","C16862",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"545","C16882",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"546","C16888",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"547","C16894",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"548","C16902",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"549","C16904",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"550","C16914",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"551","C16922",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"552","C16928",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"553","C16936",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"554","C16938",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"555","C16948",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"556","C16950",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"557","C16956",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"558","C16958",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"559","C16970",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"560","C16976",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"561","C16982",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"562","C17000",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"563","C17006",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"564","C17008",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"565","C17014",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"566","C17016",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"567","C17028",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"568","C17034",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"569","C17036",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"570","C17038",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"571","C17044",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"572","C17052",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"573","C17054",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"574","C17056",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"575","C17060",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"576","C17064",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"577","C17066",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"578","C17076",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"579","C17080",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"580","C17082",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"581","C17088",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"582","C17098",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"583","C17100",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"584","C17102",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"585","C17104",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"586","C17106",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"587","C17108",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"588","C17116",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"589","C17128",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"590","C17130",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"591","C17134",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"592","C17144",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"593","C17150",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"594","C17152",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"595","C17170",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"596","C17174",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"597","C17176",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"598","C17178",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"599","C17184",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"600","C17186",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"601","C17188",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"602","C17198",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"603","C17210",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"604","C17212",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"605","C17240",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"606","C17242",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"607","C17244",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"608","C17260",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"609","C17262",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"610","C17266",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"611","C17274",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"612","C17276",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"613","C17308",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"614","C17310",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"615","C17316",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"616","C17320",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
